timestamp,qber,skr,loss,source,feat_hour,feat_day_of_week,feat_day_of_year,feat_is_night,feat_time_segment,feat_qber_lag_1,feat_qber_lag_2,feat_qber_lag_3,feat_qber_lag_6,feat_qber_lag_12,feat_qber_lag_24,feat_qber_lag_48,feat_skr_lag_1,feat_skr_lag_2,feat_skr_lag_3,feat_skr_lag_6,feat_skr_lag_12,feat_skr_lag_24,feat_skr_lag_48,feat_loss_lag_1,feat_loss_lag_2,feat_loss_lag_3,feat_loss_lag_6,feat_loss_lag_12,feat_loss_lag_24,feat_loss_lag_48,feat_qber_delta,feat_qber_pct,feat_skr_delta,feat_skr_pct,feat_loss_delta,feat_loss_pct,feat_qber_roll5_mean,feat_qber_roll5_std,feat_qber_roll5_min,feat_qber_roll5_max,feat_qber_roll5_median,feat_qber_roll5_z,feat_skr_roll5_mean,feat_skr_roll5_std,feat_skr_roll5_min,feat_skr_roll5_max,feat_skr_roll5_median,feat_skr_roll5_z,feat_loss_roll5_mean,feat_loss_roll5_std,feat_loss_roll5_min,feat_loss_roll5_max,feat_loss_roll5_median,feat_loss_roll5_z,feat_qber_roll10_mean,feat_qber_roll10_std,feat_qber_roll10_min,feat_qber_roll10_max,feat_qber_roll10_median,feat_qber_roll10_z,feat_skr_roll10_mean,feat_skr_roll10_std,feat_skr_roll10_min,feat_skr_roll10_max,feat_skr_roll10_median,feat_skr_roll10_z,feat_loss_roll10_mean,feat_loss_roll10_std,feat_loss_roll10_min,feat_loss_roll10_max,feat_loss_roll10_median,feat_loss_roll10_z,feat_qber_roll20_mean,feat_qber_roll20_std,feat_qber_roll20_min,feat_qber_roll20_max,feat_qber_roll20_median,feat_qber_roll20_z,feat_skr_roll20_mean,feat_skr_roll20_std,feat_skr_roll20_min,feat_skr_roll20_max,feat_skr_roll20_median,feat_skr_roll20_z,feat_loss_roll20_mean,feat_loss_roll20_std,feat_loss_roll20_min,feat_loss_roll20_max,feat_loss_roll20_median,feat_loss_roll20_z,feat_qber_skr_ratio,feat_loss_skr_ratio,feat_qber_loss_product,feat_skr_inv,feat_loss_gradient,feat_qber_z_global,feat_skr_z_global,feat_loss_z_global,anomaly_score,anomaly_label,anomaly_score_autoencoder,anomaly_if,anomaly_ae,anomaly_type,combined_score
2024-06-19 14:57:35,0.0305,368851.0,,TOSHIBA-2024-W25,14,2,171,0,2,0.0316,0.032,0.0319,0.0315,0.0317,0.0314,0.0321,341178.0,349102.0,345376.0,339244.0,338355.0,351755.0,353670.0,,,,,,,,-0.0011,-0.0348101265822785,27673.0,0.0811101536441387,,,0.03168,0.0007190271204899,0.0305,0.0324,0.0319,-1.6411063871916165,347793.8,12965.998966527768,334462.0,368851.0,345376.0,1.6240322133574123,,,,,,,0.03127,0.0007149980574954,0.0305,0.0324,0.03135,-1.076926002704439,348045.2,9737.844705637552,334462.0,368851.0,346993.5,2.136591887520535,,,,,,,0.031545,0.0007287155245975,0.0305,0.0334,0.0316,-1.4340301046518087,346647.55,9771.229268542518,325714.0,368851.0,345254.0,2.272329242287024,,,,,,,8.268921597067652e-08,,,2.711121835104148e-06,,1.5862924346200675,-2.687209491469226,,0.5133464689836732,1,1.3487393572932362,False,True,AE_ONLY,1.8620858262769096
2024-06-19 14:32:46,0.0334,325714.0,,TOSHIBA-2024-W25,14,2,171,0,2,0.032,0.0319,0.0316,0.0314,0.032,0.0311,0.0313,340823.0,342901.0,350851.0,351755.0,342821.0,348780.0,358270.0,,,,,,,,0.0013999999999999,0.0437499999999999,-15109.0,-0.0443309283704445,,,0.03232,0.0007259476565152,0.0316,0.0334,0.032,1.487710567431655,338278.6,9940.445830042005,325714.0,350851.0,340823.0,-1.2639875730751688,,,,,,,0.03199,0.0006690789689316,0.0313,0.0334,0.03185,2.107374563351471,344755.3,10220.112981001945,325714.0,356947.0,346628.5,-1.8631203036009143,,,,,,,0.03192,0.0006566261453345,0.0308,0.0334,0.0318,2.253946192237044,346124.9,9807.36952715179,325714.0,367775.0,346667.0,-2.0811798661702574,,,,,,,1.0254394959995581e-07,,,3.0701781317352032e-06,,3.4460812874165705,-3.4146273136200507,,0.5379665430467996,-1,1.2792060031071095,True,False,IF_ONLY,1.817172546153909
2024-06-19 15:19:44,0.0301,353149.0,,TOSHIBA-2024-W25,15,2,171,0,2,0.0302,0.0313,0.0321,0.0315,0.0327,0.0306,0.0313,359273.0,350331.0,332581.0,348614.0,332264.0,348611.0,355408.0,,,,,,,,-0.0001,-0.0033112582781458,-6124.0,-0.0170455336192811,,,0.03118,0.0010034938963441,0.0301,0.0322,0.0313,-1.076239729942079,346716.0,10996.238993401315,332581.0,359273.0,350331.0,0.5850182052118319,,,,,,,0.03163,0.0008832389886724,0.0301,0.0327,0.0319,-1.7322604862583093,344330.4,9146.034504393396,332581.0,359273.0,346523.0,0.9641992926840444,,,,,,,0.03174,0.0007849907810387,0.0301,0.0329,0.0319,-2.0891965098365928,345022.1,9956.969676933271,332264.0,368851.0,344257.0,0.8162021441952502,,,,,,,8.523314521632512e-08,,,2.831665954030735e-06,,1.3297698342343425,-2.951991804643815,,0.5151447068402135,1,1.188042991006492,False,False,NONE,1.7031876978467055
2024-06-19 14:27:16,0.0327,331104.0,,TOSHIBA-2024-W25,14,2,171,0,2,0.0318,0.0314,0.0314,0.0314,0.0317,0.0322,0.0294,350356.0,351755.0,356947.0,353560.0,334250.0,345498.0,382262.0,,,,,,,,0.0008999999999999,0.0283018867924527,-19252.0,-0.0549498224662914,,,0.03194,0.0005899152481501,0.0314,0.0327,0.0318,1.2883206568795107,348985.6,10321.047732667435,331104.0,356947.0,351755.0,-1.732537283342119,,,,,,,0.03167,0.0005638163609624,0.0308,0.0327,0.03145,1.8268359546038144,350023.0,9840.68151433974,331104.0,367775.0,351055.5,-1.9225294480297352,,,,,,,0.0316999999999999,0.0006357755313912,0.0308,0.0331,0.03145,1.5728821740147507,348172.4,8595.491905338386,331104.0,367775.0,349583.0,-1.985738592738292,,,,,,,9.876051029283852e-08,,,3.020199091524113e-06,,2.997166736741553,-3.323735919656796,,0.49756471418557,1,1.1706765967066524,False,False,NONE,1.6682413108922223
2024-06-19 14:14:55,0.0308,367775.0,,TOSHIBA-2024-W25,14,2,171,0,2,0.0313,0.0325,0.0317,0.0331,0.0317,0.0318,,355408.0,337175.0,334250.0,346468.0,344434.0,333479.0,,,,,,,,,-0.0005,-0.0159744408945686,12367.0,0.0347966281006617,,,0.03174,0.0007231873892705,0.0308,0.0325,0.0317,-1.29980142622244,348294.8,13720.63805732078,334250.0,367775.0,346866.0,1.419773622671007,,,,,,,0.03171,0.0007549098548097,0.0308,0.0331,0.0315499999999999,-1.20544194012321,347663.4,9668.769428767377,334250.0,367775.0,346667.0,2.0800578758411765,,,,,,,0.03172,0.0006143888705132,0.0308,0.0331,0.0317,-1.4974229582503182,347771.2,7373.706163760156,334250.0,367775.0,346667.0,2.7128555919835065,,,,,,,8.374685609407928e-08,,,2.7190537692882875e-06,,1.778684384909362,-2.705354044327197,,0.4920192191875984,1,1.13494124654812,False,False,NONE,1.6269604657357184
2024-06-19 15:05:53,0.0313,360059.0,,TOSHIBA-2024-W25,15,2,171,0,2,0.0329,0.0327,0.0323,0.0305,0.0315,0.0334,0.0311,335047.0,332264.0,342362.0,368851.0,339244.0,325714.0,348780.0,,,,,,,,-0.0015999999999999,-0.0486322188449847,25012.0,0.0746522129731053,,,0.03222,0.0006418722614352,0.0313,0.0329,0.0323,-1.4333069915543988,341898.6,10889.836330266837,332264.0,360059.0,339761.0,1.6676467349215922,,,,,,,0.03185,0.0007027722880769,0.0305,0.0329,0.0319,-0.7826148089945757,345713.8,11161.765867858436,332264.0,368851.0,342750.0,1.285208825362359,,,,,,,0.03161,0.0007195758984875,0.0305,0.0329,0.0316,-0.4308093151140324,345816.15,9292.518945083588,332264.0,368851.0,344109.5,1.5327221912779063,,,,,,,8.693019755095693e-08,,,2.7773226054618822e-06,,2.099337635391518,-2.835468700323575,,0.5153127009525272,1,1.1099040786198515,False,False,NONE,1.6252167795723786
2024-06-19 14:52:04,0.0324,334462.0,,TOSHIBA-2024-W25,14,2,171,0,2,0.0305,0.0315,0.0305,0.0314,0.0317,0.0314,0.0328,351296.0,339244.0,357200.0,356666.0,347235.0,353560.0,328134.0,,,,,,,,0.0018999999999999,0.062295081967213,-16834.0,-0.0479197030424485,,,0.0310999999999999,0.0008396427811873,0.0305,0.0324,0.0306,1.548277468856028,346162.6,9205.18499542509,334462.0,357200.0,348611.0,-1.2710879798521255,,,,,,,0.0313699999999999,0.0006864562784491,0.0305,0.0324,0.03145,1.5004597267680446,345918.5,7595.266014652426,334462.0,357200.0,344717.0,-1.5083737656980896,,,,,,,0.031645,0.0007250952750464,0.0305,0.0334,0.03165,1.0412424766546706,345182.8,8966.785198720907,325714.0,363302.0,344717.0,-1.1956124477621353,,,,,,,9.687199143699433e-08,,,2.9898762789195784e-06,,2.8047747864522585,-3.267110075328667,,0.4924178214471643,1,1.1271560033481196,False,False,NONE,1.619573824795284
2024-06-19 15:21:08,0.0315,344098.0,,TOSHIBA-2024-W25,15,2,171,0,2,0.0301,0.0302,0.0313,0.0321,0.0329,0.0305,0.0308,353149.0,359273.0,350331.0,346831.0,335047.0,357200.0,367775.0,,,,,,,,0.0014,0.0465116279069768,-9051.0,-0.0256294085499322,,,0.03104,0.0008648699324176,0.0301,0.0321,0.0313,0.5318718835722869,347886.4,10148.06547081756,332581.0,359273.0,350331.0,-0.3733125304418062,,,,,,,0.0315099999999999,0.0007992357460585,0.0301,0.0324,0.0316,-0.0125119528866311,345289.2,8480.502498214442,332581.0,359273.0,346523.0,-0.1404633746939897,,,,,,,0.03172,0.0007857949377608,0.0301,0.0329,0.0317999999999999,-0.2799712614933678,344958.2,9958.679655667753,332264.0,368851.0,343618.0,-0.0863769123761751,,,,,,,9.154368813535681e-08,,,2.906148829693866e-06,,2.22759893558438,-3.104618522039256,,0.4945739251156464,1,1.0599568229527698,False,False,NONE,1.5545307480684163
2024-06-19 15:00:22,0.0319,339761.0,,TOSHIBA-2024-W25,15,2,171,0,2,0.0314,0.0305,0.0316,0.0324,0.0314,0.0327,0.0322,343138.0,368851.0,341178.0,334462.0,356666.0,331104.0,345498.0,,,,,,,,0.0005,0.015923566878981,-3377.0,-0.0098415214869819,,,0.0314799999999999,0.0005974947698516,0.0305,0.032,0.0316,0.7029350233547839,348406.0,11970.946850604558,339761.0,368851.0,343138.0,-0.7221650975389143,,,,,,,0.03142,0.000694102137857,0.0305,0.0324,0.03155,0.6915408753557597,346960.8,10141.077411531192,334462.0,368851.0,344257.0,-0.7099640114977583,,,,,,,0.03144,0.0005789282293487,0.0305,0.0324,0.03155,0.7945717218134218,347465.65,8547.940252204877,334462.0,368851.0,345254.0,-0.9013457947384068,,,,,,,9.388952822719501e-08,,,2.94324539897163e-06,,2.4841215359701025,-3.177753211393363,,0.4900725304099077,1,1.063991059533067,False,False,NONE,1.5540635899429747
2024-06-19 14:06:41,0.0331,346468.0,,TOSHIBA-2024-W25,14,2,171,0,2,0.0314,0.0313,0.0308,0.0317,0.0314,0.0321,,343557.0,352623.0,350700.0,344434.0,346112.0,333305.0,,,,,,,,,0.0017,0.0541401273885351,2911.0,0.0084731209086119,,,0.03152,0.0009148770409186,0.0308,0.0331,0.0313,1.7270080342310514,349541.4,4452.715834184719,343557.0,354359.0,350700.0,-0.6902304378834799,,,,,,,0.03167,0.0006961002482082,0.0308,0.0331,0.0315499999999999,2.0543018102361628,347795.2,3808.328615606113,343508.0,354359.0,347246.5,-0.348499337625774,,,,,,,0.03179,0.0007283001116514,0.0306,0.0333,0.03175,1.7987090473313787,345300.15,8403.95227368772,324919.0,356704.0,346290.0,0.1389643779458917,,,,,,,9.553551843171665e-08,,,2.886269439024672e-06,,3.253689337127276,-3.0646532894431675,,0.48902078725216,1,1.0621700469839546,False,False,NONE,1.5511908342361145
